C1,C2,Ld,Lg,Ls,WN1,WN2,Bandwidth,DCPowerConsumption,S11,NoiseFigure,PowerGain
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8e-06,12800000000.0,0.00571,-4.366,4.563,3.649
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7e-06,13800000000.0,0.00569,-4.451,4.451,3.525
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7.5e-06,13300000000.0,0.0057,-4.407,4.506,3.602
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8.5e-06,12400000000.0,0.00571,-4.33,4.622,3.666
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,9e-06,12100000000.0,0.00572,-4.296,4.683,3.653
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8e-06,13700000000.0,0.00515,-2.714,5.776,1.594
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7e-06,15100000000.0,0.00515,-2.754,5.62,1.51
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7.5e-06,14300000000.0,0.00515,-2.733,5.697,1.566
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8.5e-06,13200000000.0,0.00516,-2.696,5.856,1.593
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,9e-06,12800000000.0,0.00516,-2.68,5.937,1.563
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8e-06,13200000000.0,0.00543,-3.502,5.062,2.766
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7e-06,14400000000.0,0.00542,-3.563,4.932,2.66
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7.5e-06,13800000000.0,0.00543,-3.531,4.996,2.728
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8.5e-06,12800000000.0,0.00544,-3.476,5.13,2.776
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,9e-06,12400000000.0,0.00544,-3.453,5.201,2.753
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8e-06,12500000000.0,0.00598,-5.269,4.217,4.313
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7e-06,13400000000.0,0.00597,-5.382,4.121,4.174
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7.5e-06,12900000000.0,0.00597,-5.323,4.167,4.259
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8.5e-06,12100000000.0,0.00599,-5.221,4.269,4.337
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,9e-06,11900000000.0,0.00599,-5.177,4.323,4.331
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8e-06,12200000000.0,0.00625,-6.178,3.983,4.81
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7e-06,13000000000.0,0.00624,-6.322,3.901,4.656
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7.5e-06,12600000000.0,0.00625,-6.245,3.939,4.751
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8.5e-06,11900000000.0,0.00626,-6.116,4.029,4.84
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,9e-06,11700000000.0,0.00627,-6.061,4.077,4.84
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,8e-06,12300000000.0,0.00571,-4.413,4.844,2.899
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,7e-06,13200000000.0,0.00569,-4.498,4.709,2.78
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,7.5e-06,12800000000.0,0.0057,-4.453,4.775,2.854
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,8.5e-06,12000000000.0,0.00571,-4.377,4.914,2.913
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,9e-06,11800000000.0,0.00572,-4.344,4.987,2.899
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,8e-06,13000000000.0,0.00515,-2.986,5.929,1.158
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,7e-06,14100000000.0,0.00515,-3.03,5.753,1.078
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,7.5e-06,13500000000.0,0.00515,-3.008,5.84,1.132
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,8.5e-06,12600000000.0,0.00516,-2.967,6.018,1.156
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,9e-06,12200000000.0,0.00516,-2.949,6.109,1.125
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8e-06,12600000000.0,0.00543,-3.708,5.281,2.169
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7e-06,13600000000.0,0.00542,-3.772,5.129,2.066
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7.5e-06,13100000000.0,0.00543,-3.738,5.204,2.132
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8.5e-06,12200000000.0,0.00544,-3.68,5.36,2.177
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,9e-06,12000000000.0,0.00544,-3.656,5.442,2.152
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8e-06,12200000000.0,0.00598,-5.068,4.552,3.428
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7e-06,13000000000.0,0.00597,-5.174,4.433,3.294
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7.5e-06,12500000000.0,0.00597,-5.118,4.491,3.376
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8.5e-06,11900000000.0,0.00599,-5.023,4.616,3.449
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,9e-06,11700000000.0,0.00599,-4.982,4.682,3.44
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,8e-06,12100000000.0,0.00625,-5.655,4.366,3.81
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,7e-06,12900000000.0,0.00624,-5.781,4.261,3.663
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,7.5e-06,12400000000.0,0.00625,-5.714,4.31,3.754
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,8.5e-06,11800000000.0,0.00626,-5.602,4.423,3.837
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,9e-06,11700000000.0,0.00627,-5.553,4.483,3.834
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8e-06,12100000000.0,0.00571,-4.138,5.237,2.08
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7e-06,13000000000.0,0.00569,-4.215,5.078,1.967
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7.5e-06,12500000000.0,0.0057,-4.175,5.156,2.038
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8.5e-06,11900000000.0,0.00571,-4.105,5.319,2.093
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,9e-06,11700000000.0,0.00572,-4.074,5.404,2.076
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8e-06,12500000000.0,0.00515,-3.062,6.181,0.626
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7e-06,13500000000.0,0.00515,-3.107,5.984,0.549
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7.5e-06,13000000000.0,0.00515,-3.084,6.083,0.601
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8.5e-06,12200000000.0,0.00516,-3.042,6.281,0.623
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,9e-06,11900000000.0,0.00516,-3.024,6.383,0.59
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8e-06,12300000000.0,0.00543,-3.636,5.609,1.483
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7e-06,13200000000.0,0.00542,-3.698,5.434,1.385
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7.5e-06,12700000000.0,0.00543,-3.666,5.52,1.448
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8.5e-06,12000000000.0,0.00544,-3.609,5.699,1.489
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,9e-06,11800000000.0,0.00544,-3.586,5.793,1.463
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8e-06,12100000000.0,0.00598,-4.559,5.001,2.5
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7e-06,12900000000.0,0.00597,-4.651,4.858,2.373
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7.5e-06,12400000000.0,0.00597,-4.603,4.928,2.451
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8.5e-06,11900000000.0,0.00599,-4.52,5.077,2.519
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,9e-06,11700000000.0,0.00599,-4.485,5.154,2.507
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8e-06,12100000000.0,0.00625,-4.907,4.86,2.796
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7e-06,12800000000.0,0.00624,-5.011,4.733,2.656
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7.5e-06,12400000000.0,0.00625,-4.955,4.793,2.744
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8.5e-06,11900000000.0,0.00626,-4.862,4.929,2.82
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,9e-06,11700000000.0,0.00627,-4.822,5.001,2.815
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,8e-06,10300000000.0,0.00571,-10.31,2.531,8.223
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,7e-06,10800000000.0,0.00569,-10.63,2.489,8.085
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,7.5e-06,10500000000.0,0.0057,-10.46,2.509,8.17
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,8.5e-06,10100000000.0,0.00571,-10.16,2.556,8.245
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,9e-06,10000000000.0,0.00572,-10.03,2.583,8.236
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3e-06,8e-06,13100000000.0,0.00515,-4.04,3.482,5.686
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3e-06,7e-06,12500000000.0,0.00515,-4.166,3.389,6.068
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3e-06,7.5e-06,12800000000.0,0.00515,-4.1,3.435,5.889
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3e-06,8.5e-06,13300000000.0,0.00516,-3.984,3.53,5.46
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3e-06,9e-06,13500000000.0,0.00516,-3.934,3.58,5.213
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8e-06,11700000000.0,0.00543,-6.79,2.835,7.104
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7e-06,11200000000.0,0.00542,-7.03,2.773,7.425
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,7.5e-06,11500000000.0,0.00543,-6.904,2.803,7.279
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,8.5e-06,11800000000.0,0.00544,-6.686,2.869,6.943
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,3.5e-06,9e-06,11700000000.0,0.00544,-6.596,2.905,6.918
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8e-06,9350000000.0,0.00598,-11.85,2.461,9.044
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7e-06,9670000000.0,0.00597,-11.95,2.432,8.87
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,7.5e-06,9490000000.0,0.00597,-11.9,2.445,8.973
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,8.5e-06,9250000000.0,0.00599,-11.8,2.48,9.082
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4.5e-06,9e-06,9190000000.0,0.00599,-11.74,2.501,9.088
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,5e-06,8e-06,9030000000.0,0.00625,-10.49,2.541,9.466
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,5e-06,7e-06,9280000000.0,0.00624,-10.43,2.522,9.255
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,5e-06,7.5e-06,9130000000.0,0.00625,-10.46,2.529,9.382
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,5e-06,8.5e-06,8960000000.0,0.00626,-10.52,2.556,9.519
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,5e-06,9e-06,8930000000.0,0.00627,-10.54,2.572,9.54
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4e-06,8e-06,10400000000.0,0.00571,-16.37,2.844,7.104
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4e-06,7e-06,10900000000.0,0.00569,-17.19,2.783,6.966
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4e-06,7.5e-06,10600000000.0,0.0057,-16.75,2.812,7.051
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4e-06,8.5e-06,10200000000.0,0.00571,-16.04,2.878,7.127
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4e-06,9e-06,10100000000.0,0.00572,-15.75,2.915,7.119
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3e-06,8e-06,13000000000.0,0.00515,-5.615,3.644,4.74
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3e-06,7e-06,12600000000.0,0.00515,-5.766,3.534,5.119
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3e-06,7.5e-06,12800000000.0,0.00515,-5.687,3.588,4.942
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3e-06,8.5e-06,12900000000.0,0.00516,-5.55,3.7,4.653
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3e-06,9e-06,12700000000.0,0.00516,-5.49,3.759,4.62
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8e-06,11600000000.0,0.00543,-9.472,3.084,6.124
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7e-06,11900000000.0,0.00542,-9.786,3.004,6.102
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,7.5e-06,11800000000.0,0.00543,-9.62,3.043,6.085
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,8.5e-06,11300000000.0,0.00544,-9.339,3.127,6.134
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,3.5e-06,9e-06,11100000000.0,0.00544,-9.223,3.174,6.11
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8e-06,9840000000.0,0.00598,-30.5,2.809,7.687
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7e-06,10200000000.0,0.00597,-27.34,2.763,7.518
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,7.5e-06,10000000000.0,0.00597,-28.87,2.785,7.619
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,8.5e-06,9730000000.0,0.00599,-32.18,2.837,7.723
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,4.5e-06,9e-06,9670000000.0,0.00599,-33.69,2.867,7.727
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,5e-06,8e-06,9760000000.0,0.00625,-16.89,2.902,7.972
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,5e-06,7e-06,10100000000.0,0.00624,-16.33,2.867,7.774
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,5e-06,7.5e-06,9880000000.0,0.00625,-16.62,2.882,7.894
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,5e-06,8.5e-06,9680000000.0,0.00626,-17.15,2.924,8.021
1.5e-13,2e-13,2.6e-10,2.6e-10,1e-10,5e-06,9e-06,9650000000.0,0.00627,-17.39,2.95,8.037
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8e-06,10600000000.0,0.00571,-13.13,3.243,5.943
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7e-06,11200000000.0,0.00569,-13.44,3.161,5.809
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,7.5e-06,10900000000.0,0.0057,-13.28,3.2,5.892
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,8.5e-06,10500000000.0,0.00571,-12.99,3.288,5.965
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4e-06,9e-06,10400000000.0,0.00572,-12.86,3.335,5.955
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8e-06,12500000000.0,0.00515,-6.253,3.913,3.999
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7e-06,12800000000.0,0.00515,-6.4,3.783,4.078
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,7.5e-06,12800000000.0,0.00515,-6.323,3.847,3.974
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,8.5e-06,12200000000.0,0.00516,-6.189,3.98,3.995
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3e-06,9e-06,12000000000.0,0.00516,-6.131,4.049,3.962
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8e-06,11300000000.0,0.00543,-9.437,3.434,5.189
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7e-06,12000000000.0,0.00542,-9.687,3.332,5.082
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,7.5e-06,11700000000.0,0.00543,-9.555,3.382,5.15
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,8.5e-06,11100000000.0,0.00544,-9.331,3.488,5.199
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,3.5e-06,9e-06,10900000000.0,0.00544,-9.236,3.546,5.175
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8e-06,10400000000.0,0.00598,-15.66,3.229,6.382
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7e-06,10800000000.0,0.00597,-15.73,3.164,6.22
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,7.5e-06,10600000000.0,0.00597,-15.7,3.195,6.317
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,8.5e-06,10300000000.0,0.00599,-15.62,3.267,6.414
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,4.5e-06,9e-06,10200000000.0,0.00599,-15.58,3.308,6.416
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8e-06,10500000000.0,0.00625,-15.32,3.321,6.603
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7e-06,10800000000.0,0.00624,-15.08,3.27,6.417
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,7.5e-06,10600000000.0,0.00625,-15.21,3.292,6.53
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,8.5e-06,10400000000.0,0.00626,-15.42,3.352,6.647
1.5e-13,2e-13,2.6e-10,2.6e-10,1.5e-10,5e-06,9e-06,10300000000.0,0.00627,-15.51,3.386,6.659
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,8e-06,11000000000.0,0.00571,-9.81,3.708,4.815
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,7e-06,11600000000.0,0.00569,-9.973,3.604,4.685
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,7.5e-06,11300000000.0,0.0057,-9.888,3.655,4.766
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,8.5e-06,10800000000.0,0.00571,-9.738,3.764,4.834
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4e-06,9e-06,10700000000.0,0.00572,-9.673,3.823,4.823
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,8e-06,12100000000.0,0.00515,-6.07,4.273,3.246
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,7e-06,12900000000.0,0.00515,-6.195,4.12,3.17
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,7.5e-06,12500000000.0,0.00515,-6.13,4.196,3.222
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,8.5e-06,11800000000.0,0.00516,-6.016,4.351,3.242
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3e-06,9e-06,11500000000.0,0.00516,-5.967,4.431,3.209
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8e-06,11300000000.0,0.00543,-8.087,3.863,4.215
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7e-06,12100000000.0,0.00542,-8.253,3.738,4.11
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,7.5e-06,11700000000.0,0.00543,-8.166,3.799,4.177
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,8.5e-06,11100000000.0,0.00544,-8.016,3.929,4.224
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,3.5e-06,9e-06,10900000000.0,0.00544,-7.951,3.999,4.199
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8e-06,11000000000.0,0.00598,-10.96,3.703,5.17
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7e-06,11400000000.0,0.00597,-11.06,3.618,5.016
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,7.5e-06,11200000000.0,0.00597,-11.0,3.658,5.109
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,8.5e-06,10800000000.0,0.00599,-10.91,3.75,5.199
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,4.5e-06,9e-06,10800000000.0,0.00599,-10.87,3.801,5.198
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,8e-06,11100000000.0,0.00625,-11.51,3.783,5.365
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,7e-06,11500000000.0,0.00624,-11.52,3.716,5.19
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,7.5e-06,11300000000.0,0.00625,-11.52,3.746,5.297
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,8.5e-06,11000000000.0,0.00626,-11.51,3.823,5.404
1.5e-13,2e-13,2.6e-10,2.6e-10,2e-10,5e-06,9e-06,10900000000.0,0.00627,-11.5,3.867,5.412
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8e-06,11400000000.0,0.00571,-7.768,4.219,3.751
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7e-06,12000000000.0,0.00569,-7.885,4.094,3.626
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,7.5e-06,11700000000.0,0.0057,-7.824,4.155,3.703
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,8.5e-06,11200000000.0,0.00571,-7.718,4.286,3.768
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4e-06,9e-06,11100000000.0,0.00572,-7.672,4.354,3.755
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8e-06,11900000000.0,0.00515,-5.53,4.703,2.452
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7e-06,12700000000.0,0.00515,-5.632,4.527,2.377
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,7.5e-06,12300000000.0,0.00515,-5.579,4.615,2.428
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,8.5e-06,11600000000.0,0.00516,-5.487,4.793,2.447
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3e-06,9e-06,11400000000.0,0.00516,-5.447,4.884,2.413
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8e-06,11500000000.0,0.00543,-6.782,4.351,3.254
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7e-06,12200000000.0,0.00542,-6.902,4.203,3.151
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,7.5e-06,11800000000.0,0.00543,-6.839,4.276,3.217
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,8.5e-06,11300000000.0,0.00544,-6.731,4.428,3.261
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,3.5e-06,9e-06,11100000000.0,0.00544,-6.684,4.509,3.236
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8e-06,11500000000.0,0.00598,-8.508,4.212,4.058
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7e-06,12000000000.0,0.00597,-8.602,4.109,3.911
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,7.5e-06,11700000000.0,0.00597,-8.554,4.158,4.0
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,8.5e-06,11300000000.0,0.00599,-8.466,4.269,4.084
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,4.5e-06,9e-06,11200000000.0,0.00599,-8.428,4.329,4.08
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8e-06,11600000000.0,0.00625,-9.076,4.275,4.246
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7e-06,12200000000.0,0.00624,-9.134,4.191,4.08
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,7.5e-06,11900000000.0,0.00625,-9.105,4.229,4.182
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,8.5e-06,11400000000.0,0.00626,-9.049,4.323,4.282
1.5e-13,2e-13,2.6e-10,2.6e-10,2.5e-10,5e-06,9e-06,11300000000.0,0.00627,-9.023,4.375,4.286
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,8e-06,7360000000.0,0.00571,-2.186,5.354,8.853
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,7e-06,7710000000.0,0.00569,-2.172,5.304,8.33
1.5e-13,2e-13,2.6e-10,2.6e-10,5e-11,4e-06,7.5e-06,7530000000.0,0.0057,-2.179,5.327,8.601
